[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-checkout/view/frontend/templates/cart/minicart.phtml' in module: 'Magento_Checkout' block's name: 'minicart' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-search/view/frontend/templates/form.mini.phtml' in module: '' block's name: 'top.search' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-catalog/view/frontend/templates/product/compare/link.phtml' in module: '' block's name: 'catalog.compare.link' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/html/sections.phtml' in module: '' block's name: 'navigation.sections' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/html/breadcrumbs.phtml' in module: 'Magento_Theme' block's name: 'breadcrumbs' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/html/skiptarget.phtml' in module: '' block's name: 'skip_to_content.target' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/html/title.phtml' in module: 'Magento_Theme' block's name: 'page.main.title' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/html/messages.phtml' in module: '' block's name: 'ajax.message.placeholder' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/messages.phtml' in module: '' block's name: 'messages' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-customer/view/frontend/templates/account/authentication-popup.phtml' in module: 'Magento_Customer' block's name: 'authentication-popup' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-customer/view/frontend/templates/js/section-config.phtml' in module: 'Magento_Customer' block's name: 'customer.section.config' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-customer/view/frontend/templates/js/customer-data.phtml' in module: 'Magento_Customer' block's name: 'customer.customer.data' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-customer/view/frontend/templates/js/customer-data/invalidation-rules.phtml' in module: 'Magento_Customer' block's name: 'customer.data.invalidation.rules' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-page-cache/view/frontend/templates/javascript.phtml' in module: 'Magento_PageCache' block's name: 'pageCache' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/amzn/amazon-pay-and-login-with-amazon-core-module/view/frontend/templates/config.phtml' in module: 'Amazon_Core' block's name: 'amazon_config' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-catalog/view/frontend/templates/product/compare/sidebar.phtml' in module: '' block's name: 'catalog.compare.sidebar' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-wishlist/view/frontend/templates/sidebar.phtml' in module: 'Magento_Wishlist' block's name: 'wishlist_sidebar' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-newsletter/view/frontend/templates/subscribe.phtml' in module: 'Magento_Newsletter' block's name: 'form.subscribe' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-store/view/frontend/templates/switch/stores.phtml' in module: 'Magento_Store' block's name: 'store_switcher' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-catalog/view/frontend/templates/frontend_storage_manager.phtml' in module: 'Magento_Catalog' block's name: 'frontend-storage-manager' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/dotmailer/dotmailer-magento2-extension/view/frontend/templates/email/email_wbt_newsletter.phtml' in module: 'Dotdigitalgroup_Email' block's name: 'emailCapture' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/page/js/require_js.phtml' in module: '' block's name: 'require.js' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/html/container.phtml' in module: '' block's name: 'head.additional' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-catalog/view/base/templates/js/components.phtml' in module: '' block's name: 'head.components' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/js/cookie_status.phtml' in module: '' block's name: 'cookie-status-check' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/js/cookie.phtml' in module: '' block's name: 'js_cookies' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/html/notices.phtml' in module: 'Magento_Theme' block's name: 'global_notices' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-cookie/view/frontend/templates/html/notices.phtml' in module: 'Magento_Cookie' block's name: 'cookie_notices' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-cookie/view/base/templates/html/cookie.phtml' in module: '' block's name: 'cookie_config' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-ui/view/base/templates/logger.phtml' in module: 'Magento_Ui' block's name: 'logger' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-ui/view/base/templates/wysiwyg/active_editor.phtml' in module: 'Magento_Ui' block's name: 'theme.active.editor' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-login-as-customer-frontend-ui/view/frontend/templates/html/notices.phtml' in module: '' block's name: 'login-as-customer-notice' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/dotmailer/dotmailer-magento2-extension/view/frontend/templates/email/tracking_code.phtml' in module: 'Dotdigitalgroup_Email' block's name: 'ddg.checkout.tag' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/html/skip.phtml' in module: '' block's name: 'skip_to_content' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-directory/view/frontend/templates/currency.phtml' in module: 'Magento_Directory' block's name: 'currency' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-store/view/frontend/templates/switch/languages.phtml' in module: 'Magento_Store' block's name: 'store_language' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/html/header.phtml' in module: 'Magento_Theme' block's name: 'header' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-customer/view/frontend/templates/account/customer.phtml' in module: 'Magento_Customer' block's name: 'customer' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-customer/view/frontend/templates/account/link/authorization.phtml' in module: 'Magento_Customer' block's name: 'authorization-link-login' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/html/header/logo.phtml' in module: 'Magento_Theme' block's name: 'logo' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-checkout/view/frontend/templates/cart/minicart.phtml' in module: 'Magento_Checkout' block's name: 'minicart' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-search/view/frontend/templates/form.mini.phtml' in module: '' block's name: 'top.search' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-catalog/view/frontend/templates/product/compare/link.phtml' in module: '' block's name: 'catalog.compare.link' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/html/sections.phtml' in module: '' block's name: 'navigation.sections' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/html/breadcrumbs.phtml' in module: 'Magento_Theme' block's name: 'breadcrumbs' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/html/skiptarget.phtml' in module: '' block's name: 'skip_to_content.target' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/html/title.phtml' in module: 'Magento_Theme' block's name: 'page.main.title' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/html/messages.phtml' in module: '' block's name: 'ajax.message.placeholder' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/messages.phtml' in module: '' block's name: 'messages' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-customer/view/frontend/templates/account/authentication-popup.phtml' in module: 'Magento_Customer' block's name: 'authentication-popup' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-customer/view/frontend/templates/js/section-config.phtml' in module: 'Magento_Customer' block's name: 'customer.section.config' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-customer/view/frontend/templates/js/customer-data.phtml' in module: 'Magento_Customer' block's name: 'customer.customer.data' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-customer/view/frontend/templates/js/customer-data/invalidation-rules.phtml' in module: 'Magento_Customer' block's name: 'customer.data.invalidation.rules' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-page-cache/view/frontend/templates/javascript.phtml' in module: 'Magento_PageCache' block's name: 'pageCache' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/amzn/amazon-pay-and-login-with-amazon-core-module/view/frontend/templates/config.phtml' in module: 'Amazon_Core' block's name: 'amazon_config' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-catalog/view/frontend/templates/product/compare/sidebar.phtml' in module: '' block's name: 'catalog.compare.sidebar' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-wishlist/view/frontend/templates/sidebar.phtml' in module: 'Magento_Wishlist' block's name: 'wishlist_sidebar' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-newsletter/view/frontend/templates/subscribe.phtml' in module: 'Magento_Newsletter' block's name: 'form.subscribe' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-store/view/frontend/templates/switch/stores.phtml' in module: 'Magento_Store' block's name: 'store_switcher' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-catalog/view/frontend/templates/frontend_storage_manager.phtml' in module: 'Magento_Catalog' block's name: 'frontend-storage-manager' [] []
[2021-03-16 21:06:03] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/dotmailer/dotmailer-magento2-extension/view/frontend/templates/email/email_wbt_newsletter.phtml' in module: 'Dotdigitalgroup_Email' block's name: 'emailCapture' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/page/js/require_js.phtml' in module: '' block's name: 'require.js' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/html/container.phtml' in module: '' block's name: 'head.additional' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-catalog/view/base/templates/js/components.phtml' in module: '' block's name: 'head.components' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/js/cookie_status.phtml' in module: '' block's name: 'cookie-status-check' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/js/cookie.phtml' in module: '' block's name: 'js_cookies' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/html/notices.phtml' in module: 'Magento_Theme' block's name: 'global_notices' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-cookie/view/frontend/templates/html/notices.phtml' in module: 'Magento_Cookie' block's name: 'cookie_notices' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-cookie/view/base/templates/html/cookie.phtml' in module: '' block's name: 'cookie_config' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-ui/view/base/templates/logger.phtml' in module: 'Magento_Ui' block's name: 'logger' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-ui/view/base/templates/wysiwyg/active_editor.phtml' in module: 'Magento_Ui' block's name: 'theme.active.editor' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-login-as-customer-frontend-ui/view/frontend/templates/html/notices.phtml' in module: '' block's name: 'login-as-customer-notice' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/dotmailer/dotmailer-magento2-extension/view/frontend/templates/email/tracking_code.phtml' in module: 'Dotdigitalgroup_Email' block's name: 'ddg.checkout.tag' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/html/skip.phtml' in module: '' block's name: 'skip_to_content' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-directory/view/frontend/templates/currency.phtml' in module: 'Magento_Directory' block's name: 'currency' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-store/view/frontend/templates/switch/languages.phtml' in module: 'Magento_Store' block's name: 'store_language' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/html/header.phtml' in module: 'Magento_Theme' block's name: 'header' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-customer/view/frontend/templates/account/customer.phtml' in module: 'Magento_Customer' block's name: 'customer' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-customer/view/frontend/templates/account/link/authorization.phtml' in module: 'Magento_Customer' block's name: 'authorization-link-login' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/html/header/logo.phtml' in module: 'Magento_Theme' block's name: 'logo' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-checkout/view/frontend/templates/cart/minicart.phtml' in module: 'Magento_Checkout' block's name: 'minicart' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-search/view/frontend/templates/form.mini.phtml' in module: '' block's name: 'top.search' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-catalog/view/frontend/templates/product/compare/link.phtml' in module: '' block's name: 'catalog.compare.link' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/html/sections.phtml' in module: '' block's name: 'navigation.sections' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/html/breadcrumbs.phtml' in module: 'Magento_Theme' block's name: 'breadcrumbs' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/html/skiptarget.phtml' in module: '' block's name: 'skip_to_content.target' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/html/title.phtml' in module: 'Magento_Theme' block's name: 'page.main.title' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/html/messages.phtml' in module: '' block's name: 'ajax.message.placeholder' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/messages.phtml' in module: '' block's name: 'messages' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-customer/view/frontend/templates/account/authentication-popup.phtml' in module: 'Magento_Customer' block's name: 'authentication-popup' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-customer/view/frontend/templates/js/section-config.phtml' in module: 'Magento_Customer' block's name: 'customer.section.config' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-customer/view/frontend/templates/js/customer-data.phtml' in module: 'Magento_Customer' block's name: 'customer.customer.data' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-customer/view/frontend/templates/js/customer-data/invalidation-rules.phtml' in module: 'Magento_Customer' block's name: 'customer.data.invalidation.rules' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-page-cache/view/frontend/templates/javascript.phtml' in module: 'Magento_PageCache' block's name: 'pageCache' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/amzn/amazon-pay-and-login-with-amazon-core-module/view/frontend/templates/config.phtml' in module: 'Amazon_Core' block's name: 'amazon_config' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-catalog/view/frontend/templates/product/compare/sidebar.phtml' in module: '' block's name: 'catalog.compare.sidebar' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-wishlist/view/frontend/templates/sidebar.phtml' in module: 'Magento_Wishlist' block's name: 'wishlist_sidebar' [] []
[2021-03-16 21:06:04] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-newsletter/view/frontend/templates/subscribe.phtml' in module: 'Magento_Newsletter' block's name: 'form.subscribe' [] []
